,Compound,Negative,Neutral,Positive,Source,Tweet Date,Tweet Text,Tweets Ago
141,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:45:33,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,42
142,-0.4404,0.195,0.195,0.0,@CBS,2018-10-08 04:45:31,@MarkDice @CBS @colbertlateshow Patterns of Formations: The Prejudiced Mayhem of Politics https://t.co/8LpOYsbCSR https://t.co/uMhVXQpG1q,43
143,0.6901,0.0,0.0,0.387,@CBS,2018-10-08 04:45:30,@MarkDice @CBS @colbertlateshow I'm sure Colbert is very proud of her.,44
144,0.6239,0.0,0.0,0.506,@CBS,2018-10-08 04:45:24,@erichbergen @MadamSecretary @CBS Brilliant episode!,45
145,-0.7531,0.263,0.263,0.0,@CBS,2018-10-08 04:45:21,"RT @HotShot_78: #TrueMAGA〽️🦅
Watching MSM cover Brett Kavanaigh nomination, they wonder why they have the lowest ratings...

""The FAKE NEWS…",46
146,0.4329,0.0,0.0,0.115,@CBS,2018-10-08 04:45:18,"RT @MattOnAir: Ask yourself:
Why is a writer on a @CBS comedy show tasked with “ruining a judges life”?

What business is @CBS in?
What bus…",47
147,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:45:17,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,48
148,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:45:13,@MarkDice @CBS @colbertlateshow https://t.co/M46p3JckKr,49
149,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:45:08,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,50
150,0.6124,0.0,0.0,0.217,@CBS,2018-10-08 04:45:02,"RT @LoriMcCreary: The Madam Secretary team would like to thank Secretaries of State Madeleine Albright, Hillary Clinton, and General Colin…",51
151,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:45:00,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,52
152,-0.2677,0.187,0.187,0.131,@CBS,2018-10-08 04:44:57,@Hotwing209 @MarkDice @CBS @colbertlateshow I'd like to make Joe squeal &amp; Scream my name!!! https://t.co/UnJ1ht0Gl2,53
153,0.5574,0.0,0.0,0.194,@CBS,2018-10-08 04:44:52,@MarkDice @CBS @colbertlateshow Kavanaugh is Spartacus. He's an American hero. His life is far from over.,54
154,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:44:49,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,55
155,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:44:49,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,56
156,0.8342,0.0,0.0,0.396,@CBS,2018-10-08 04:44:48,RT @Atlbiscuit: @madeleine @HillaryClinton @TeaLeoni @MadamSecretary @CBS Brilliant episode and SO timely! Thank you!,57
157,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:44:45,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,58
158,0.0,0.158,0.158,0.158,@CBS,2018-10-08 04:44:45,"@EvHBrown @MarkDice @CBS @colbertlateshow It's only ""Ruined"" if you are Nuts !   :-)",59
159,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:44:37,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,60
160,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:44:36,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,61
161,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:44:33,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,62
162,0.3612,0.0,0.0,0.263,@CBS,2018-10-08 04:44:30,@MarkDice @CBS @colbertlateshow She looks like Dum-as(s) Material,63
163,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:44:22,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,64
164,0.5473,0.0,0.0,0.15,@CBS,2018-10-08 04:44:12,#TrumpNation is just over 60 white males? LOL. Look at the make-up of the people behind @realDonaldTrump at ANY ral… https://t.co/SuLus7XXdw,65
165,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:44:08,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,66
166,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:44:05,@MarkDice @Luke4Tech @CBS @colbertlateshow https://t.co/JH8u4LTcr7,67
167,-0.3612,0.179,0.179,0.0,@CBS,2018-10-08 04:44:02,"RT @MadamSecretary: Worlds collide when former Secretaries of State @HillaryClinton, @madeleine, and Colin Powell stop by #MadamSecretary f…",68
168,-0.3182,0.365,0.365,0.0,@CBS,2018-10-08 04:44:02,@MarkDice @CBS @colbertlateshow Boycott CBS,69
169,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:43:59,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,70
170,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:43:58,RT @Apri1nParis: @MarkDice @CBS @colbertlateshow https://t.co/kSLEgjYMLX,71
171,0.8342,0.0,0.0,0.44,@CBS,2018-10-08 04:43:45,@madeleine @HillaryClinton @TeaLeoni @MadamSecretary @CBS Brilliant episode and SO timely! Thank you!,72
172,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:43:35,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,73
173,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:43:20,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,74
174,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:43:11,@MarkDice @kikilauridsen @CBS @colbertlateshow There’s a reason her last name is “Dumas”,75
175,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:43:11,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,76
176,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:42:59,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,77
177,0.1779,0.129,0.129,0.17,@CBS,2018-10-08 04:42:43,@MarkDice @The_Smirker @CBS @colbertlateshow No wonder @colbertlateshow isn’t remotely funny ..no wonder I stopped… https://t.co/7z1Uin2Ys5,78
178,-0.1779,0.19,0.19,0.16,@CBS,2018-10-08 04:42:43,"@MarkDice @CBS @colbertlateshow @MarkDice @CBS and @colbertlateshow How evil men are, some people find pleasure if… https://t.co/NTrgrA9sgF",79
179,0.3612,0.0,0.0,0.135,@CBS,2018-10-08 04:42:38,RT @itsRamel: Are you ready to have a real conversation? Tune into @GodFriendedMe next week on @CBS 🙏🏾,80
180,-0.3818,0.157,0.157,0.0,@CBS,2018-10-08 04:42:28,"@MarkDice @CBS @colbertlateshow Another ethically decrepit progressive, incapable of rational thought or human beha… https://t.co/ntoUZfYBA6",81
181,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:42:28,@MarkDice @CBS @colbertlateshow Speaking for CBS. All it takes at CBS to be shunned/demoted/fired is wearing red so… https://t.co/epr7n9jVDL,82
182,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:42:26,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,83
183,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:42:25,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,84
184,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:42:19,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,85
185,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:42:14,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,86
186,0.8537,0.0,0.0,0.358,@CBS,2018-10-08 04:42:13,RT @NEMIProgressive: @madeleine @HillaryClinton @TeaLeoni @MadamSecretary @CBS So fabulous! What a great moment. It was a very moving episo…,87
187,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:42:01,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,88
188,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:41:52,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,89
189,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:41:49,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,90
190,0.6808,0.0,0.0,0.172,@CBS,2018-10-08 04:41:48,"RT @M31mu: @CBS Fans of Scorpion can save this series, we are all going to play it on Netflix and also sign or vote to make it possible
#Sa…",91
191,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:41:46,RT @Loire1: @EkbMary @BLMWHB @AC360 @LESTERHOLTNBC @60MINUTES @ABC2020 @NIGHTLINE @DATELINE @DAILYMAIL @ABC @CBS @NBC @AP @NYTIMES @WASHING…,92
192,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:41:44,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,93
193,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:41:39,RT @Hotwing209: @MarkDice @CBS @colbertlateshow https://t.co/t8boN33Liv,94
194,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:41:36,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,95
195,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:41:35,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,96
196,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:49:13,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,97
197,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:59,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,98
198,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:44,RT @MOTGeekverse: En Enero del proximo año tendremos la segunda temporada de #StarTrekDiscovery por @CBS https://t.co/NI3Ezt7Mqi,99
199,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:38,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,100
200,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:31,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,101
201,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:30,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,102
202,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:24,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,103
203,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:24,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,104
204,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:20,"RT @madeleine: Colin Powell, @HillaryClinton, and I used to consult each other when we were Secretaries of State. Watch as Elizabeth McCord…",105
205,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:14,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,106
206,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:12,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,107
207,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:12,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,108
208,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:09,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,109
209,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:06,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,110
210,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:06,@Pattern_Hustler @MarkDice @CBS @colbertlateshow https://t.co/wRiXj5Ski2,111
211,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:48:04,RT @Hotwing209: @MarkDice @CBS @colbertlateshow https://t.co/t8boN33Liv,112
212,-0.6369,0.296,0.296,0.121,@CBS,2018-10-08 04:48:02,"@MarkDice @CBS @colbertlateshow Fortunately the ""tolerant"" liberals failed in their quest to ruin a good, decent, h… https://t.co/IJhoWdKay0",113
213,-0.8122,0.346,0.346,0.0,@CBS,2018-10-08 04:48:02,"Holy Moses! What a dumb bitch is @ArielDumas, @CBS employee and @ColbertLateShow #writer ☝
'Whatever happenes, I'm… https://t.co/O8EXn9agz6",114
214,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:55,"RT @madeleine: Colin Powell, @HillaryClinton, and I used to consult each other when we were Secretaries of State. Watch as Elizabeth McCord…",115
215,-0.576,0.334,0.334,0.136,@CBS,2018-10-08 04:47:54,@kukishinden9 @MattOnAir @CBS @colbertlateshow Bot acct...and a really stupid one. Please report before blocking,116
216,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:51,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,117
217,0.7256,0.0,0.0,0.243,@CBS,2018-10-08 04:47:50,"RT @Cirincione: MUST SEE!  ON @CBS right now. A true meeting of the minds! @HillaryClinton , @madeleine and Powell there to help Secretary…",118
218,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:48,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,119
219,0.0,0.0,0.0,0.0,@CBS,2018-10-08 04:47:45,RT @MarkDice: .@CBS employee and @ColbertLateShow writer. https://t.co/btOsMJuhqp,120
220,-0.7955,0.336,0.336,0.0,@CBS,2018-10-08 04:47:40,@MarkDice @realpietretief @CBS @colbertlateshow This Woman must face civil prosecution and pay damages so must all the ring leaders!!,121
221,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:28,@JUSTICE4MAGA @SenWarren @SenateGOP @realDonaldTrump @MSNBC @nbc @maddow @chrislhayes @CNN @nytimes @politico Thank… https://t.co/NgDk6cDnoB,1
222,-0.34,0.246,0.246,0.176,@CNN,2018-10-08 04:49:27,"@CNN Shit in to one hand
Hope into the other

See which fills up first 

We're McFucked since no change will happen because of greed",2
223,-0.128,0.254,0.254,0.225,@CNN,2018-10-08 04:49:26,@LEBENFOUR @CNN How about her stepsons killing beautiful and endangered animals?,3
224,0.0482,0.12,0.12,0.13,@CNN,2018-10-08 04:49:26,Climate Change Report on @CNN not good at all. We need to do more.. Be more responsible,4
225,0.3182,0.0,0.0,0.091,@CNN,2018-10-08 04:49:26,"RT @RealTonyTucci: @kaitlancollins Hi @CNN, those of us right of center are curious how you will react to this.

Same rules apply to Kaitla…",5
226,-0.9245,0.458,0.458,0.055,@CNN,2018-10-08 04:49:25,"RT @Ostrov_A: I’m starting to understand the growing gross distrust of mainstream media!

Palestinian terrorist savagely ties up two Israel…",6
227,-0.3818,0.126,0.126,0.0,@CNN,2018-10-08 04:49:24,"RT @LogCabinGOP: Past tweets reveal @CNN reporter @kaitlancollins called people “fag” and was uncomfortable around lesbians.

cc: @CNNPR @m…",7
228,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:23,"RT @ArthurSchwartz: “A spokesperson for CNN did not immediately return a request for comment.”

If a Fox News reporter tweeted this garbage…",8
229,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:22,@CNN Real life shredder,9
230,-0.6369,0.201,0.201,0.042,@CNN,2018-10-08 04:49:19,@CNN If she was so minded she should have abstained. She has no shame. She is basically saying that she backed that… https://t.co/gBH2DLHt6y,10
231,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:19,RT @fanniew08: Did the American people get an answer? @CBSNews @NBCNews @ABC @SenatorCollins @JeffFlake @senjudiciary @KamalaHarris @SenFei…,11
232,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:18,RT @CNN: Officer who shot Tamir Rice hired by small police department in Ohio https://t.co/CQgDUTGh8p,12
233,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:18,RT @NaiHair: @CNN from Brazil #FraudeNasUrnasEletronicas,13
234,-0.1779,0.105,0.105,0.073,@CNN,2018-10-08 04:49:15,"RT @CNN: Holding global warming to a critical limit would require ""rapid, far-reaching and unprecedented changes in all aspects of society,…",14
235,-0.2869,0.158,0.158,0.108,@CNN,2018-10-08 04:49:15,"RT @Jali_Cat: 🚨ATTN @TheDemocrats 🚨

📢@KarenMonahan01 is ready to tell her story about how @keithellison abused her‼️‼️

Hello?? Anyone the…",15
236,0.1779,0.084,0.084,0.116,@CNN,2018-10-08 04:49:14,"RT @CNN: Millennials are a massive voting bloc, capable of setting policy priorities and swinging elections -- and they're grossly underrep…",16
237,-0.1779,0.459,0.459,0.0,@CNN,2018-10-08 04:49:14,@CNN Seriously. https://t.co/CX9cCN0w1p,17
238,0.4939,0.0,0.0,0.344,@CNN,2018-10-08 04:49:14,Taylor Swift endorses Democrats in Tennessee midterm races @CNN https://t.co/yWnQNmBts2,18
239,-0.3818,0.148,0.148,0.0,@CNN,2018-10-08 04:49:11,RT @CNN: Tropical Storm Michael will likely slam the US as a hurricane this week https://t.co/h2IeeDR5An https://t.co/6aDzhTq0vy,19
240,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:08,@Rhys604 @fanniew08 @CBSNews @NBCNews @ABC @SenatorCollins @JeffFlake @senjudiciary @KamalaHarris @SenFeinstein… https://t.co/SzGQM1xdcX,20
241,0.5106,0.0,0.0,0.125,@CNN,2018-10-08 04:49:07,"RT @CNN: Which world leader do people trust most? Here are findings from a new global survey by the Pew Research Center.

Angela Merkel - 5…",21
242,-0.7845,0.239,0.239,0.0,@CNN,2018-10-08 04:49:07,"RT @rlpage_insp: In 2007, Al Gore predicted that in ""10 years"" there would be an earth climate catastrophe. But ignore, that and believe th…",22
243,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:06,"RT @maydaymindy9: Did anyone else take a break from Political News Shows @MSNBC &amp; @CNN this weekend? 
If you did do you feel alittle better…",23
244,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:06,@mdornic @LogCabinGOP @CNN @kaitlancollins @CNNPR @SamFeistCNN @DavidChalian Just remember if CNN is in their bio it means hypocrite !,24
245,0.4019,0.048,0.048,0.116,@CNN,2018-10-08 04:49:04,RT @JohnWesleyShipp: ❗️This is a good place to leave it for today @msnbc @cnn @nytimes @washingtonpost “if you are in opposition to my huma…,25
246,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:03,RT @GulfWarVet90_91: @mdornic @LogCabinGOP @CNN @kaitlancollins @CNNPR @SamFeistCNN @DavidChalian https://t.co/C9CtWg7I52,26
247,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:03,"How about it @maddow, @amjoyshow, @Morning_Joe, @CNN, @Lawrence, will you call her out? https://t.co/23PMR4N9pn",27
248,-0.6249,0.261,0.261,0.138,@CNN,2018-10-08 04:49:02,"RT @RealMAGASteve: I’m sure if Trump called someone a “Fag” &amp; “Lesbian” and apologized you would just forget abt it. Hell no, you &amp; @CNN wo…",28
249,0.5106,0.0,0.0,0.125,@CNN,2018-10-08 04:49:02,"RT @CNN: Which world leader do people trust most? Here are findings from a new global survey by the Pew Research Center.

Angela Merkel - 5…",29
250,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:49:00,@CNN Tone Deaf,30
251,0.0,0.0,0.0,0.0,@CNN,2018-10-08 04:48:59,RT @ericgarland: Hey @CNN @BBCWorld @NBCNews @washingtonpost put reporters on this and either confirm it or show he's a propagandist who ne…,31
